Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
935120,115MML2020C,Midland Microfin Ltd,Active,F ,10000.00,INE884Q07020,Finance (including NBFCs),Debentures and Bonds
935122,115MML2020D,Midland Microfin Ltd,Active,F ,10000.00,INE884Q07053,Finance (including NBFCs),Debentures and Bonds
935124,12MML2024E,Midland Microfin Ltd,Active,F ,10000.00,INE884Q07038,Finance (including NBFCs),Debentures and Bonds
935126,12MML2024F,Midland Microfin Ltd,Active,F ,10000.00,INE884Q07061,Finance (including NBFCs),Debentures and Bonds
935130,10STFC19,Shriram Transport Finance Co Ltd,Active,F ,1000.00,INE721A07HI8,Finance (including NBFCs),Debentures and Bonds
935132,1015STFC21,Shriram Transport Finance Co Ltd,Active,F ,1000.00,INE721A07HJ6,Finance (including NBFCs),Debentures and Bonds
935134,957STFC19,Shriram Transport Finance Co Ltd,Active,F ,1000.00,INE721A07HK4,Finance (including NBFCs),Debentures and Bonds
935136,971STFC21,Shriram Transport Finance Co Ltd,Active,F ,1000.00,INE721A07HL2,Finance (including NBFCs),Debentures and Bonds
935140,0STFC2019,Shriram Transport Finance Co Ltd,Active,F ,1000.00,INE721A07HN8,Finance (including NBFCs),Debentures and Bonds
935142,0STFC2021,Shriram Transport Finance Co Ltd,Active,F ,1000.00,INE721A07HO6,Finance (including NBFCs),Debentures and Bonds
935148,1125MFL19,MUTHOOT FINCORP Ltd,Active,F ,1000.00,INE549K07113,Finance (including NBFCs),Debentures and Bonds
935154,1075MFL19A,MUTHOOT FINCORP Ltd,Active,F ,1000.00,INE549K07147,Finance (including NBFCs),Debentures and Bonds
935162,1175MFL19,MUTHOOT FINCORP Ltd,Active,F ,1000.00,INE549K07188,Finance (including NBFCs),Debentures and Bonds
935174,0MMFL20,Muthoottu Mini Financiers Ltd,Active,F ,1000.00,INE101Q08019,Financial Institutions,Debentures and Bonds
935188,0KFL2020,Kosamattam Finance Ltd,Active,F ,1000.00,INE403Q07144,Finance (including NBFCs),Debentures and Bonds
935192,0DSK2020,DSKulkarni Developers Ltd,Active,F ,5000.00,INE891A07037,Realty,Debentures and Bonds
935194,1265DSK2020,DSKulkarni Developers Ltd,Active,F ,25000.00,INE891A07045,Realty,Debentures and Bonds
935196,1275DSK2021,DSKulkarni Developers Ltd,Active,F ,5000.00,INE891A07029,Realty,Debentures and Bonds
935202,1025MFL2019,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07779,Finance (including NBFCs),Debentures and Bonds
935208,105MFL19A,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07803,Finance (including NBFCs),Debentures and Bonds
935216,0MFL2019A,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07845,Finance (including NBFCs),Debentures and Bonds
935217,0MFL2021,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G08264,Finance (including NBFCs),Debentures and Bonds
935234,1125MFL19H,Manappuram Finance Ltd,Active,F ,1000.00,INE522D07883,Finance (including NBFCs),Debentures and Bonds
935236,115MFL19I,Manappuram Finance Ltd,Active,F ,1000.00,INE522D07891,Finance (including NBFCs),Debentures and Bonds
935238,0MFL19JX,Manappuram Finance Ltd,Active,F ,1000.00,INE522D07826,Finance (including NBFCs),Debentures and Bonds
935240,0MFL2021K,Manappuram Finance Ltd,Active,F ,1000.00,INE522D07834,Finance (including NBFCs),Debentures and Bonds
935248,12MFL20D,MUTHOOT FINCORP Ltd,Active,F ,1000.00,INE549K08087,Finance (including NBFCs),Debentures and Bonds
935254,115MFL19G,MUTHOOT FINCORP Ltd,Active,F ,1000.00,INE549K07246,Finance (including NBFCs),Debentures and Bonds
935262,1225MFL20K,MUTHOOT FINCORP Ltd,Active,F ,1000.00,INE549K08095,Finance (including NBFCs),Debentures and Bonds
935274,13KFL2020F,Kosamattam Finance Ltd,Active,F ,1000.00,INE403Q08019,Finance (including NBFCs),Debentures and Bonds
935276,0KFL2020G,Kosamattam Finance Ltd,Active,F ,1000.00,INE403Q08027,Finance (including NBFCs),Debentures and Bonds
935288,1072SREI19F,SREI Infrastructure Finance Ltd,Active,F ,1000.00,INE872A07TM6,Finance (including NBFCs),Debentures and Bonds
935290,1125SREI19G,SREI Infrastructure Finance Ltd,Active,F ,1000.00,INE872A07TN4,Finance (including NBFCs),Debentures and Bonds
935292,0SREI19H,SREI Infrastructure Finance Ltd,Active,F ,1000.00,INE872A07TO2,Finance (including NBFCs),Debentures and Bonds
935302,12MFL2020E,Muthoottu Mini Financiers Ltd,Active,F ,1000.00,INE101Q08027,Financial Institutions,Debentures and Bonds
935304,1275MFL20F,Muthoottu Mini Financiers Ltd,Active,F ,1000.00,INE101Q08043,Financial Institutions,Debentures and Bonds
935306,0MFL2020G,Muthoottu Mini Financiers Ltd,Active,F ,1000.00,INE101Q08050,Financial Institutions,Debentures and Bonds
935310,BLUENCDSR3,Blue Dart Express Ltd.,Active,F ,10.00,INE233B08103,Transportation - Logistics,Debentures and Bonds
935311,980IFCI19A,IFCI Ltd,Active,F ,1000.00,INE039A07751,Financial Institutions,Debentures and Bonds
935313,0IFCI19B,IFCI Ltd,Active,F ,1000.00,INE039A07769,Financial Institutions,Debentures and Bonds
935315,940IFCI19C,IFCI Ltd,Active,F ,1000.00,INE039A07777,Financial Institutions,Debentures and Bonds
935317,990IFCI21D,IFCI Ltd,Active,F ,1000.00,INE039A07785,Financial Institutions,Debentures and Bonds
935319,0IFCI21E,IFCI Ltd,Active,F ,1000.00,INE039A07793,Financial Institutions,Debentures and Bonds
935321,990IFCI24F,IFCI Ltd,Active,F ,1000.00,INE039A07801,Financial Institutions,Debentures and Bonds
935323,0IFCI24G,IFCI Ltd,Active,F ,1000.00,INE039A07819,Financial Institutions,Debentures and Bonds
935329,10MFL19,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07878,Finance (including NBFCs),Debentures and Bonds
935335,1025MFL19,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07902,Finance (including NBFCs),Debentures and Bonds
935343,0MFL19A,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07944,Finance (including NBFCs),Debentures and Bonds
935345,0MFL21,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G08272,Finance (including NBFCs),Debentures and Bonds
935347,935IFCI20,IFCI Ltd,Active,F ,1000.00,INE039A07827,Financial Institutions,Debentures and Bonds
935349,0IFCI20,IFCI Ltd,Active,F ,1000.00,INE039A07835,Financial Institutions,Debentures and Bonds
935351,940IFCI25,IFCI Ltd,Active,F ,1000.00,INE039A07843,Financial Institutions,Debentures and Bonds
935353,0IFCI25,IFCI Ltd,Active,F ,1000.00,INE039A07850,Financial Institutions,Debentures and Bonds
935361,1015ECL20,ECL Finance Ltd,Active,F ,1000.00,INE804I07ZL1,Electric Utilities,Debentures and Bonds
935363,1060ECL20,ECL Finance Ltd,Active,F ,1000.00,INE804I07ZM9,Electric Utilities,Debentures and Bonds
935365,0ECL20,ECL Finance Ltd,Active,F ,1000.00,INE804I07ZN7,Electric Utilities,Debentures and Bonds
935379,0KFL2021G,Kosamattam Finance Ltd,Active,F ,1000.00,INE403Q07268,Finance (including NBFCs),Debentures and Bonds
935381,13KFL2021H,Kosamattam Finance Ltd,Active,F ,1000.00,INE403Q08035,Finance (including NBFCs),Debentures and Bonds
935383,849NTPC25,NTPC Ltd,Active,F ,12.50,INE733E07JP6,Electric Utilities,Debentures and Bonds
935411,12MMFL20F,Muthoottu Mini Financiers Ltd,Active,F ,1000.00,INE101Q08068,Financial Institutions,Debentures and Bonds
935413,0MMFL20G,Muthoottu Mini Financiers Ltd,Active,F ,1000.00,INE101Q08076,Financial Institutions,Debentures and Bonds
935419,950MFL20C,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07977,Finance (including NBFCs),Debentures and Bonds
935425,975MFL20F,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07AA9,Finance (including NBFCs),Debentures and Bonds
935433,0MFL2020J,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07AE1,Finance (including NBFCs),Debentures and Bonds
935435,0MFL2022K,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G08280,Finance (including NBFCs),Debentures and Bonds
935449,975SEFL20G,SREI Equipment Finance Ltd,Active,F ,1000.00,INE881J07DV3,Financial Institutions,Debentures and Bonds
935451,1025SEFL20H,SREI Equipment Finance Ltd,Active,F ,1000.00,INE881J07DW1,Financial Institutions,Debentures and Bonds
935453,1025SEFL22I,SREI Equipment Finance Ltd,Active,F ,1000.00,INE881J07DX9,Financial Institutions,Debentures and Bonds
935461,1025SREI20,SREI Infrastructure Finance Ltd,Active,F ,1000.00,INE872A07TT1,Finance (including NBFCs),Debentures and Bonds
935463,1075SREI20,SREI Infrastructure Finance Ltd,Active,F ,1000.00,INE872A07TU9,Finance (including NBFCs),Debentures and Bonds
935465,ZCSREI20,SREI Infrastructure Finance Ltd,Active,F ,1000.00,INE872A07TV7,Finance (including NBFCs),Debentures and Bonds
935477,11MMFL21,Muthoottu Mini Financiers Ltd,Active,F ,1000.00,INE101Q07284,Financial Institutions,Debentures and Bonds
935479,0MMFL21,Muthoottu Mini Financiers Ltd,Active,F ,1000.00,INE101Q07292,Financial Institutions,Debentures and Bonds
935486,875MFL20,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07AH4,Finance (including NBFCs),Debentures and Bonds
935492,9MFL2020,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07AK8,Finance (including NBFCs),Debentures and Bonds
935500,0MFL2020A,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07AO0,Finance (including NBFCs),Debentures and Bonds
935502,0MFL2022,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G08298,Finance (including NBFCs),Debentures and Bonds
935504,711PFC25,Power Finance Corporation Ltd,Active,F ,1000.00,INE134E07539,Finance (including NBFCs),Debentures and Bonds
935506,736PFC25,Power Finance Corporation Ltd,Active,F ,1000.00,INE134E07547,Finance (including NBFCs),Debentures and Bonds
935508,727PFC30,Power Finance Corporation Ltd,Active,F ,1000.00,INE134E07554,Finance (including NBFCs),Debentures and Bonds
935510,752PFC30,Power Finance Corporation Ltd,Active,F ,1000.00,INE134E07562,Finance (including NBFCs),Debentures and Bonds
935512,735PFC35,Power Finance Corporation Ltd,Active,F ,1000.00,INE134E07570,Finance (including NBFCs),Debentures and Bonds
935514,760PFC35,Power Finance Corporation Ltd,Active,F ,1000.00,INE134E07588,Finance (including NBFCs),Debentures and Bonds
935522,10MFL20A,MUTHOOT FINCORP Ltd,Active,F ,1000.00,INE549K07337,Finance (including NBFCs),Debentures and Bonds
935528,1025MFL20,MUTHOOT FINCORP Ltd,Active,F ,1000.00,INE549K07360,Finance (including NBFCs),Debentures and Bonds
935536,1025MFL20A,MUTHOOT FINCORP Ltd,Active,F ,1000.00,INE549K07402,Finance (including NBFCs),Debentures and Bonds
935538,689REC25,REC Ltd,Active,F ,1000.00,INE020B07JP4,Finance (including NBFCs),Debentures and Bonds
935540,714REC25,REC Ltd,Active,F ,1000.00,INE020B07JQ2,Finance (including NBFCs),Debentures and Bonds
935542,709REC30,REC Ltd,Active,F ,1000.00,INE020B07JR0,Finance (including NBFCs),Debentures and Bonds
935544,734REC30,REC Ltd,Active,F ,1000.00,INE020B07JS8,Finance (including NBFCs),Debentures and Bonds
935546,718REC35,REC Ltd,Active,F ,1000.00,INE020B07JT6,Finance (including NBFCs),Debentures and Bonds
935548,743REC35,REC Ltd,Active,F ,1000.00,INE020B07JU4,Finance (including NBFCs),Debentures and Bonds
935558,0KFL19E,Kosamattam Finance Ltd,Active,F ,1000.00,INE403Q07318,Finance (including NBFCs),Debentures and Bonds
935560,1125KFL20F,Kosamattam Finance Ltd,Active,F ,1000.00,INE403Q07326,Finance (including NBFCs),Debentures and Bonds
935562,1150KFL22G,Kosamattam Finance Ltd,Active,F ,1000.00,INE403Q08043,Finance (including NBFCs),Debentures and Bonds
935564,0KFL22H,Kosamattam Finance Ltd,Active,F ,1000.00,INE403Q08050,Finance (including NBFCs),Debentures and Bonds
935566,707IRFC25,Indian Railway Finance Corporation,Active,F ,1000.00,INE053F07793,Other Financial Services,Debentures and Bonds
935568,728IRFC30,Indian Railway Finance Corporation,Active,F ,1000.00,INE053F07801,Other Financial Services,Debentures and Bonds
935570,725IRFC35,Indian Railway Finance Corporation,Active,F ,1000.00,INE053F07819,Other Financial Services,Debentures and Bonds
935572,732IRFC25,Indian Railway Finance Corporation,Active,F ,1000.00,INE053F07827,Other Financial Services,Debentures and Bonds
935574,753IRFC30,Indian Railway Finance Corporation,Active,F ,1000.00,INE053F07835,Other Financial Services,Debentures and Bonds
935576,750IRFC35,Indian Railway Finance Corporation,Active,F ,1000.00,INE053F07843,Other Financial Services,Debentures and Bonds
935578,714NHAI26,National Highways Authority Of India,Active,F ,1000.00,INE906B07EG4,Roads &amp; Highways,Debentures and Bonds
935580,739NHAI26,National Highways Authority Of India,Active,F ,1000.00,INE906B07EH2,Roads &amp; Highways,Debentures and Bonds
935582,735NHAI31,National Highways Authority Of India,Active,F ,1000.00,INE906B07EI0,Roads &amp; Highways,Debentures and Bonds
935584,76NHAI31,National Highways Authority Of India,Active,F ,1000.00,INE906B07EJ8,Roads &amp; Highways,Debentures and Bonds
935590,85MFL21,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07AS1,Finance (including NBFCs),Debentures and Bonds
935596,875MFL21,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07AV5,Finance (including NBFCs),Debentures and Bonds
935604,0MFL21AIV,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07AZ6,Finance (including NBFCs),Debentures and Bonds
935606,0MFL23AV,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G08306,Finance (including NBFCs),Debentures and Bonds
935610,728IREDA26,Indian Renewable Energy Development Agency Ltd,Active,F ,1000.00,INE202E07187,Finance (including NBFCs),Debentures and Bonds
935612,749IREDA31,Indian Renewable Energy Development Agency Ltd,Active,F ,1000.00,INE202E07195,Finance (including NBFCs),Debentures and Bonds
935614,743IREDA36,Indian Renewable Energy Development Agency Ltd,Active,F ,1000.00,INE202E07203,Finance (including NBFCs),Debentures and Bonds
935616,753IREDA26,Indian Renewable Energy Development Agency Ltd,Active,F ,1000.00,INE202E07211,Finance (including NBFCs),Debentures and Bonds
935618,774IREDA31,Indian Renewable Energy Development Agency Ltd,Active,F ,1000.00,INE202E07229,Finance (including NBFCs),Debentures and Bonds
935620,768IREDA36,Indian Renewable Energy Development Agency Ltd,Active,F ,1000.00,INE202E07237,Finance (including NBFCs),Debentures and Bonds
935630,0MMFL20E,Muthoottu Mini Financiers Ltd,Active,F ,1000.00,INE101Q07342,Financial Institutions,Debentures and Bonds
935632,1050MMFL22F,Muthoottu Mini Financiers Ltd,Active,F ,1000.00,INE101Q08084,Financial Institutions,Debentures and Bonds
935634,0MMFL22G,Muthoottu Mini Financiers Ltd,Active,F ,1000.00,INE101Q08092,Financial Institutions,Debentures and Bonds
935636,702HUDCO26,Housing &amp; Urban Development Cor [HU,Active,F ,1000.00,INE031A07AL1,Housing Finance ,Debentures and Bonds
935638,739HUDCO31,Housing &amp; Urban Development Cor [HU,Active,F ,1000.00,INE031A07AM9,Housing Finance ,Debentures and Bonds
935640,727HUDCO26,Housing &amp; Urban Development Cor [HU,Active,F ,1000.00,INE031A07AN7,Housing Finance ,Debentures and Bonds
935642,764HUDCO31,Housing &amp; Urban Development Cor [HU,Active,F ,1000.00,INE031A07AO5,Housing Finance ,Debentures and Bonds
935654,0KFL20,Kosamattam Finance Ltd,Active,F ,1000.00,INE403Q07383,Finance (including NBFCs),Debentures and Bonds
935656,115KFL22,Kosamattam Finance Ltd,Active,F ,1000.00,INE403Q07391,Finance (including NBFCs),Debentures and Bonds
935658,0KFL22,Kosamattam Finance Ltd,Active,F ,1000.00,INE403Q07409,Finance (including NBFCs),Debentures and Bonds
935660,704NHAI26,National Highways Authority Of India,Active,F ,1000.00,INE906B07EM2,Roads &amp; Highways,Debentures and Bonds
935662,729NHAI26,National Highways Authority Of India,Active,F ,1000.00,INE906B07EN0,Roads &amp; Highways,Debentures and Bonds
935664,739NHAI31A,National Highways Authority Of India,Active,F ,1000.00,INE906B07EO8,Roads &amp; Highways,Debentures and Bonds
935666,769NHAI31,National Highways Authority Of India,Active,F ,1000.00,INE906B07EP5,Roads &amp; Highways,Debentures and Bonds
935668,704HUDCO26,Housing &amp; Urban Development Cor [HU,Active,F ,1000.00,INE031A07AQ0,Housing Finance ,Debentures and Bonds
935670,739HUDCO31A,Housing &amp; Urban Development Cor [HU,Active,F ,1000.00,INE031A07AR8,Housing Finance ,Debentures and Bonds
935672,729HUDCO26,Housing &amp; Urban Development Cor [HU,Active,F ,1000.00,INE031A07AS6,Housing Finance ,Debentures and Bonds
935674,769HUDCO31,Housing &amp; Urban Development Cor [HU,Active,F ,1000.00,INE031A07AT4,Housing Finance ,Debentures and Bonds
935676,704IRFC26,Indian Railway Finance Corporation,Active,F ,1000.00,INE053F07876,Other Financial Services,Debentures and Bonds
935678,735IRFC31,Indian Railway Finance Corporation,Active,F ,1000.00,INE053F07884,,Debentures and Bonds
935680,729IRFC26,Indian Railway Finance Corporation,Active,F ,1000.00,INE053F07892,,Debentures and Bonds
935682,764IRFC31,Indian Railway Finance Corporation,Active,F ,1000.00,INE053F07900,,Debentures and Bonds
935684,704NABARD26,National Bank for Agriculture and Rural Development,Active,F ,1000.00,INE261F07040,,Debentures and Bonds
935686,735NABARD31,National Bank for Agriculture and Rural Development,Active,F ,1000.00,INE261F07057,,Debentures and Bonds
935688,729NABARD26,National Bank for Agriculture and Rural Development,Active,F ,1000.00,INE261F07024,,Debentures and Bonds
935690,764NABARD31,National Bank for Agriculture and Rural Development,Active,F ,1000.00,INE261F07032,,Debentures and Bonds
935696,825MFL21,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07BC3,,Debentures and Bonds
935702,850MFL21,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07BF6,,Debentures and Bonds
935712,0MFL23A5,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G08314,,Debentures and Bonds
935724,11SFL20,Sakthi Finance Ltd,Active,F ,1000.00,INE302E07144,,Debentures and Bonds
935726,11SFL20A,Sakthi Finance Ltd,Active,F ,1000.00,INE302E07151,,Debentures and Bonds
935728,0SFL20,Sakthi Finance Ltd,Active,F ,1000.00,INE302E07169,,Debentures and Bonds
935730,834MMFSL21,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000.00,INE774D08LP6,,Debentures and Bonds
935732,844MMFSL21,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000.00,INE774D08LQ4,,Debentures and Bonds
935734,844MMFSL23,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000.00,INE774D08LR2,,Debentures and Bonds
935736,853MMFSL23,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000.00,INE774D08LS0,,Debentures and Bonds
935738,853MMFSL26,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000.00,INE774D08LT8,,Debentures and Bonds
935740,872MMFSL26,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000.00,INE774D08LU6,,Debentures and Bonds
935742,86MMFSL21,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000.00,INE774D08LV4,,Debentures and Bonds
935744,87MMFSL21,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000.00,INE774D08LW2,,Debentures and Bonds
935746,87MMFSL23,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000.00,INE774D08LX0,,Debentures and Bonds
935748,88MMFSL23,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000.00,INE774D08LY8,,Debentures and Bonds
935750,88MMFSL26,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000.00,INE774D08LZ5,,Debentures and Bonds
935752,9MMFSL26,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000.00,INE774D08MA6,,Debentures and Bonds
935754,MMFSL21,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000.00,INE774D08MC2,,Debentures and Bonds
935756,MMFSL23,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000.00,INE774D08ME8,,Debentures and Bonds
935758,MMFSL26,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000.00,INE774D08MF5,,Debentures and Bonds
935760,MMFSL26A,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000.00,INE774D08MG3,,Debentures and Bonds
935772,0KFL20A,Kosamattam Finance Ltd,Active,F ,1000.00,INE403Q07466,,Debentures and Bonds
935774,1115KFL22,Kosamattam Finance Ltd,Active,F ,1000.00,INE403Q07474,,Debentures and Bonds
935776,0KFL22A,Kosamattam Finance Ltd,Active,F ,1000.00,INE403Q07482,,Debentures and Bonds
935778,95EHFL19,Edelweiss Housing Finance Ltd,Active,F ,1000.00,INE530L07178,,Debentures and Bonds
935780,0EHFL19,Edelweiss Housing Finance Ltd,Active,F ,1000.00,INE530L07186,,Debentures and Bonds
935782,975EHFL21,Edelweiss Housing Finance Ltd,Active,F ,1000.00,INE530L07194,,Debentures and Bonds
935784,0EHFL21,Edelweiss Housing Finance Ltd,Active,F ,1000.00,INE530L07202,,Debentures and Bonds
935786,957EHFL26,Edelweiss Housing Finance Ltd,Active,F ,1000.00,INE530L07210,,Debentures and Bonds
935788,10EHFL26,Edelweiss Housing Finance Ltd,Active,F ,1000.00,INE530L07228,,Debentures and Bonds
935790,0EHFL26,Edelweiss Housing Finance Ltd,Active,F ,1000.00,INE530L07236,,Debentures and Bonds
935792,874DHFL19A,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07HK3,,Debentures and Bonds
935794,883DHFL19B,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07HL1,,Debentures and Bonds
935796,874DHFL21A,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07HM9,,Debentures and Bonds
935798,888DHFL21B,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07HN7,,Debentures and Bonds
935800,874DHFL26A,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07HO5,,Debentures and Bonds
935802,893DHFL26B,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07HP2,,Debentures and Bonds
935804,910DHFL19A,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07HQ0,,Debentures and Bonds
935806,920DHFL19B,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07HR8,,Debentures and Bonds
935808,910DHFL21A,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07HS6,,Debentures and Bonds
935810,925DHFL21B,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07HT4,,Debentures and Bonds
935812,910DHFL26A,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07HU2,,Debentures and Bonds
935814,930DHFL26B,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07HV0,,Debentures and Bonds
935816,0DHFL19A,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07HW8,,Debentures and Bonds
935818,0DHFL19B,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07HX6,,Debentures and Bonds
935820,0DHFL21B,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07HZ1,,Debentures and Bonds
935822,0DHFL26A,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07IA2,,Debentures and Bonds
935824,0DHFL26B,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07IB0,,Debentures and Bonds
935826,0DHFL19C,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07IC8,,Debentures and Bonds
935828,0DHFL19D,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07ID6,,Debentures and Bonds
935830,905DHFL19A,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07IJ3,,Debentures and Bonds
935832,910DHFL19B,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07IK1,,Debentures and Bonds
935834,905DHFL21A,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07IL9,,Debentures and Bonds
935836,915DHFL21B,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07IM7,,Debentures and Bonds
